Orbit Index	UTC Start Time	UTC Centre Time	UTC End Time	Duration (s)	Start Longitude	Centre Longitude	End Longitude	Start Latitude	Centre Latitude	End Latitude	Centre Incidence Angle	Centre Local Time (hrs)	Orbit Type	IR Observation Name	IR Description	UVIS Description	Orbit Comment	
193	2019 FEB 11 09:06:30	2019 FEB 11 09:35:59	2019 FEB 11 10:05:28	3538.6	-126.2	-43.7	39.4	73.5	0.7	-73.5	32.0	14.0	3	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
194	2019 FEB 11 10:05:28	2019 FEB 11 10:34:56	2019 FEB 11 11:04:23	3534.7	39.4	122.2	-154.9	-73.5	0.8	73.6	148.2	2.1	4	-	-	-		
194	2019 FEB 11 11:04:23	2019 FEB 11 11:33:52	2019 FEB 11 12:03:21	3537.8	-154.9	-72.7	10.8	73.6	0.6	-73.6	31.7	14.0	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
195	2019 FEB 11 12:03:21	2019 FEB 11 12:32:47	2019 FEB 11 13:02:14	3533.4	10.8	93.3	176.5	-73.6	0.9	73.6	148.5	2.0	1	-	-	-		
195	2019 FEB 11 13:02:14	2019 FEB 11 13:31:42	2019 FEB 11 14:01:09	3535.3	176.5	-101.6	-17.9	73.6	0.5	-73.6	31.4	14.0	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
196	2019 FEB 11 14:01:09	2019 FEB 11 14:30:36	2019 FEB 11 15:00:03	3533.7	-17.9	64.4	147.7	-73.6	1.0	73.6	148.7	2.0	4	-	-	-		
196	2019 FEB 11 15:00:03	2019 FEB 11 15:29:31	2019 FEB 11 15:58:58	3534.9	147.7	-130.5	-46.7	73.6	0.5	-73.6	31.2	14.0	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
197	2019 FEB 11 15:58:58	2019 FEB 11 16:28:26	2019 FEB 11 16:57:53	3535.2	-46.7	35.5	118.9	-73.6	1.0	73.6	149.0	2.0	1	-	-	-		
197	2019 FEB 11 16:57:53	2019 FEB 11 17:27:22	2019 FEB 11 17:56:50	3537.2	118.9	-159.5	-75.6	73.6	0.5	-73.5	30.9	14.0	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
198	2019 FEB 11 17:56:50	2019 FEB 11 18:26:19	2019 FEB 11 18:55:47	3536.4	-75.6	6.5	90.0	-73.5	1.0	73.5	149.2	2.0	4	-	-	-		
198	2019 FEB 11 18:55:47	2019 FEB 11 19:25:16	2019 FEB 11 19:54:44	3537.5	90.0	171.6	-104.4	73.5	0.4	-73.5	30.6	14.0	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
199	2019 FEB 11 19:54:44	2019 FEB 11 20:24:13	2019 FEB 11 20:53:42	3537.3	-104.4	-22.5	61.2	-73.5	1.0	73.5	149.5	2.0	1	-	-	-		
199	2019 FEB 11 20:53:42	2019 FEB 11 21:23:10	2019 FEB 11 21:52:38	3536.2	61.2	142.6	-133.1	73.5	0.4	-73.5	30.3	13.9	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
200	2019 FEB 11 21:52:38	2019 FEB 11 22:22:07	2019 FEB 11 22:51:36	3537.7	-133.1	-51.4	32.6	-73.5	1.1	73.6	149.8	2.0	4	-	-	-		
200	2019 FEB 11 22:51:36	2019 FEB 11 23:21:03	2019 FEB 11 23:50:30	3534.4	32.6	113.7	-161.8	73.6	0.3	-73.6	30.0	13.9	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
201	2019 FEB 11 23:50:30	2019 FEB 12 00:19:58	2019 FEB 12 00:49:27	3536.9	-161.8	-80.3	3.9	-73.6	1.3	73.6	150.1	1.9	1	-	-	-		
201	2019 FEB 12 00:49:27	2019 FEB 12 01:18:54	2019 FEB 12 01:48:20	3533.2	3.9	84.8	169.6	73.6	0.2	-73.6	29.8	13.9	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
202	2019 FEB 12 01:48:20	2019 FEB 12 02:17:48	2019 FEB 12 02:47:16	3535.5	169.6	-109.3	-24.8	-73.6	1.3	73.6	150.3	1.9	4	-	-	-		
202	2019 FEB 12 02:47:16	2019 FEB 12 03:16:42	2019 FEB 12 03:46:09	3533.0	-24.8	55.8	140.8	73.6	0.2	-73.6	29.5	13.9	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
203	2019 FEB 12 03:46:09	2019 FEB 12 04:15:37	2019 FEB 12 04:45:05	3536.7	140.8	-138.2	-53.7	-73.6	1.3	73.6	150.6	1.9	1	-	-	-		
203	2019 FEB 12 04:45:05	2019 FEB 12 05:14:32	2019 FEB 12 05:43:59	3534.1	-53.7	26.9	111.9	73.6	0.1	-73.5	29.3	13.9	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
204	2019 FEB 12 05:43:59	2019 FEB 12 06:13:29	2019 FEB 12 06:42:58	3538.5	111.9	-167.1	-82.5	-73.5	1.3	73.5	150.9	1.9	4	-	-	-		
204	2019 FEB 12 06:42:58	2019 FEB 12 07:12:26	2019 FEB 12 07:41:54	3535.9	-82.5	-2.1	83.1	73.5	0.1	-73.5	29.0	13.9	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MERIDIANI SULPHATES; 	
205	2019 FEB 12 07:41:54	2019 FEB 12 08:11:23	2019 FEB 12 08:40:52	3538.1	83.1	163.9	-111.3	-73.5	1.4	73.5	151.2	1.9	1	-	-	-		
205	2019 FEB 12 08:40:52	2019 FEB 12 09:10:21	2019 FEB 12 09:39:49	3537.5	-111.3	-31.0	54.3	73.5	0.1	-73.5	28.7	13.8	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
206	2019 FEB 12 09:39:49	2019 FEB 12 10:09:17	2019 FEB 12 10:38:46	3536.2	54.3	134.9	-140.0	-73.5	1.5	73.5	151.5	1.9	4	-	-	-		
206	2019 FEB 12 10:38:46	2019 FEB 12 11:08:14	2019 FEB 12 11:37:43	3537.6	-140.0	-60.0	25.7	73.5	-0.0	-73.6	28.4	13.8	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
207	2019 FEB 12 11:37:43	2019 FEB 12 12:07:10	2019 FEB 12 12:36:38	3534.5	25.7	106.0	-168.7	-73.6	1.5	73.6	151.7	1.8	17	-	-	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
207	2019 FEB 12 12:36:38	2019 FEB 12 13:06:06	2019 FEB 12 13:35:33	3535.8	-168.7	-88.9	-3.0	73.6	-0.1	-73.6	28.2	13.8	17	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
208	2019 FEB 12 13:35:33	2019 FEB 12 14:05:01	2019 FEB 12 14:34:28	3534.1	-3.0	77.1	162.7	-73.6	1.6	73.6	152.0	1.8	17	-	-	COP row -1: UVIS off		
208	2019 FEB 12 14:34:28	2019 FEB 12 15:03:55	2019 FEB 12 15:33:22	3534.4	162.7	-117.8	-31.8	73.6	-0.2	-73.6	27.9	13.8	17	-		COP row -1: UVIS off		
209	2019 FEB 12 15:33:22	2019 FEB 12 16:02:49	2019 FEB 12 16:32:17	3534.9	-31.8	48.2	133.8	-73.6	1.7	73.6	152.2	1.8	4	-	-	-		
209	2019 FEB 12 16:32:17	2019 FEB 12 17:01:45	2019 FEB 12 17:31:13	3536.2	133.8	-146.8	-60.6	73.6	-0.2	-73.5	27.6	13.8	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
210	2019 FEB 12 17:31:13	2019 FEB 12 18:00:41	2019 FEB 12 18:30:09	3536.3	-60.6	19.2	105.0	-73.5	1.7	73.5	152.5	1.8	1	-	-	-		
210	2019 FEB 12 18:30:09	2019 FEB 12 18:59:38	2019 FEB 12 19:29:07	3537.4	105.0	-175.7	-89.4	73.5	-0.3	-73.5	27.3	13.7	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
211	2019 FEB 12 19:29:07	2019 FEB 12 19:58:35	2019 FEB 12 20:28:04	3537.2	-89.4	-9.8	76.2	-73.5	1.7	73.5	152.8	1.8	4	-	-	-		
211	2019 FEB 12 20:28:04	2019 FEB 12 20:57:32	2019 FEB 12 21:27:01	3536.7	76.2	155.3	-118.2	73.5	-0.3	-73.5	27.1	13.7	4	-		3x COP rows 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
212	2019 FEB 12 21:27:01	2019 FEB 12 21:56:30	2019 FEB 12 22:25:59	3537.9	-118.2	-38.7	47.5	-73.5	1.8	73.5	153.1	1.7	1	-	-	-		
212	2019 FEB 12 22:25:59	2019 FEB 12 22:55:26	2019 FEB 12 23:24:53	3534.8	47.5	126.4	-146.9	73.5	-0.4	-73.5	26.8	13.7	1	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
213	2019 FEB 12 23:24:53	2019 FEB 12 23:54:22	2019 FEB 13 00:23:51	3537.6	-146.9	-67.7	18.8	-73.5	1.9	73.6	153.4	1.7	1	-	-	-		
213	2019 FEB 13 00:23:51	2019 FEB 13 00:53:18	2019 FEB 13 01:22:44	3533.5	18.8	97.4	-175.6	73.6	-0.4	-73.6	26.5	13.7	1	-		COP row -1: UVIS off		
214	2019 FEB 13 01:22:44	2019 FEB 13 01:52:13	2019 FEB 13 02:21:41	3536.1	-175.6	-96.6	-9.9	-73.6	2.0	73.6	153.6	1.7	17	-	-	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
214	2019 FEB 13 02:21:41	2019 FEB 13 02:51:07	2019 FEB 13 03:20:33	3532.7	-9.9	68.5	155.7	73.6	-0.5	-73.6	26.3	13.7	17	-		COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
215	2019 FEB 13 03:20:33	2019 FEB 13 03:50:01	2019 FEB 13 04:19:30	3536.3	155.7	-125.5	-38.7	-73.6	2.0	73.5	153.9	1.7	17	-	-	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
215	2019 FEB 13 04:19:30	2019 FEB 13 04:48:56	2019 FEB 13 05:18:23	3533.3	-38.7	39.6	126.9	73.5	-0.5	-73.5	26.0	13.7	17	-		COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
216	2019 FEB 13 05:18:23	2019 FEB 13 05:47:52	2019 FEB 13 06:17:21	3538.2	126.9	-154.5	-67.6	-73.5	2.0	73.5	154.1	1.7	1	-	-	-		
216	2019 FEB 13 06:17:21	2019 FEB 13 06:46:49	2019 FEB 13 07:16:16	3535.0	-67.6	10.6	98.0	73.5	-0.6	-73.5	25.7	13.6	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
217	2019 FEB 13 07:16:16	2019 FEB 13 07:45:45	2019 FEB 13 08:15:15	3538.5	98.0	176.6	-96.4	-73.5	2.1	73.5	154.4	1.7	4	-	-	-		
217	2019 FEB 13 08:15:15	2019 FEB 13 08:44:43	2019 FEB 13 09:14:11	3536.8	-96.4	-18.3	69.2	73.5	-0.6	-73.5	25.4	13.6	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; 	
218	2019 FEB 13 09:14:11	2019 FEB 13 09:43:40	2019 FEB 13 10:13:09	3537.2	69.2	147.6	-125.1	-73.5	2.1	73.5	154.7	1.6	4	-	-	-		
218	2019 FEB 13 10:13:09	2019 FEB 13 10:42:37	2019 FEB 13 11:12:06	3537.6	-125.1	-47.3	40.5	73.5	-0.7	-73.5	25.2	13.6	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
219	2019 FEB 13 11:12:06	2019 FEB 13 11:41:34	2019 FEB 13 12:11:01	3535.2	40.5	118.7	-153.8	-73.5	2.2	73.5	155.0	1.6	1	-	-	-		
219	2019 FEB 13 12:11:01	2019 FEB 13 12:40:30	2019 FEB 13 13:09:58	3536.5	-153.8	-76.2	11.9	73.5	-0.8	-73.5	24.9	13.6	1	Nominal 6SUBD 01	Science: orders #149, #134, #168, #119, #190, #196, with 220000us integration time (6 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
220	2019 FEB 13 13:09:58	2019 FEB 13 13:39:25	2019 FEB 13 14:08:52	3534.1	11.9	89.7	177.5	-73.5	2.3	73.5	155.2	1.6	1	-	-	-		
220	2019 FEB 13 14:08:52	2019 FEB 13 14:38:19	2019 FEB 13 15:07:46	3534.2	177.5	-105.1	-16.8	73.5	-0.8	-73.5	24.6	13.6	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
221	2019 FEB 13 15:07:46	2019 FEB 13 15:37:14	2019 FEB 13 16:06:41	3534.7	-16.8	60.8	148.8	-73.5	2.3	73.5	155.5	1.6	4	-	-	-		
221	2019 FEB 13 16:06:41	2019 FEB 13 16:36:08	2019 FEB 13 17:05:36	3534.6	148.8	-134.1	-45.7	73.5	-0.8	-73.5	24.4	13.6	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
222	2019 FEB 13 17:05:36	2019 FEB 13 17:35:04	2019 FEB 13 18:04:32	3536.3	-45.7	31.9	119.9	-73.5	2.4	73.5	155.8	1.6	4	-	-	-		
222	2019 FEB 13 18:04:32	2019 FEB 13 18:34:00	2019 FEB 13 19:03:28	3536.6	119.9	-163.0	-74.5	73.5	-0.9	-73.4	24.1	13.5	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
223	2019 FEB 13 19:03:28	2019 FEB 13 19:32:57	2019 FEB 13 20:02:26	3537.4	-74.5	2.9	91.0	-73.4	2.4	73.4	156.0	1.6	1	-	-	-		
223	2019 FEB 13 20:02:26	2019 FEB 13 20:31:54	2019 FEB 13 21:01:22	3536.6	91.0	168.0	-103.3	73.4	-1.0	-73.4	23.8	13.5	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
224	2019 FEB 13 21:01:22	2019 FEB 13 21:30:52	2019 FEB 13 22:00:21	3538.3	-103.3	-26.0	62.3	-73.4	2.4	73.4	156.3	1.5	4	-	-	-		
224	2019 FEB 13 22:00:21	2019 FEB 13 22:29:48	2019 FEB 13 22:59:16	3535.1	62.3	139.0	-132.0	73.4	-1.0	-73.4	23.5	13.5	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:CURIOSITY; &daysideMatch:INSIGHT; 	
225	2019 FEB 13 22:59:16	2019 FEB 13 23:28:45	2019 FEB 13 23:58:14	3538.4	-132.0	-55.0	33.6	-73.4	2.5	73.5	156.6	1.5	1	-	-	-		
225	2019 FEB 13 23:58:14	2019 FEB 14 00:27:41	2019 FEB 14 00:57:08	3533.4	33.6	110.1	-160.7	73.5	-1.1	-73.5	23.3	13.5	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
226	2019 FEB 14 00:57:08	2019 FEB 14 01:26:36	2019 FEB 14 01:56:05	3537.5	-160.7	-83.9	5.0	-73.5	2.6	73.5	156.9	1.5	4	-	-	-		
226	2019 FEB 14 01:56:05	2019 FEB 14 02:25:31	2019 FEB 14 02:54:57	3532.3	5.0	81.2	170.6	73.5	-1.1	-73.5	23.0	13.5	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:NILI FOSSAE; 	
227	2019 FEB 14 02:54:57	2019 FEB 14 03:24:26	2019 FEB 14 03:53:54	3536.3	170.6	-112.8	-23.8	-73.5	2.6	73.5	157.1	1.5	8	-	-	-		
227	2019 FEB 14 03:53:54	2019 FEB 14 04:23:20	2019 FEB 14 04:52:46	3532.4	-23.8	52.3	141.8	73.5	-1.2	-73.5	22.7	13.5	8	Limb 2SUBD 04	Science: orders #164, #165, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
228	2019 FEB 14 04:52:46	2019 FEB 14 05:22:15	2019 FEB 14 05:51:44	3537.9	141.8	-141.8	-52.7	-73.5	2.7	73.4	157.4	1.5	1	-	-	-		
228	2019 FEB 14 05:51:44	2019 FEB 14 06:21:11	2019 FEB 14 06:50:38	3533.7	-52.7	23.3	112.9	73.4	-1.2	-73.4	22.5	13.4	1	-		COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
229	2019 FEB 14 06:50:38	2019 FEB 14 07:20:08	2019 FEB 14 07:49:37	3539.4	112.9	-170.7	-81.5	-73.4	2.7	73.4	157.7	1.5	1	-	-	-		
229	2019 FEB 14 07:49:37	2019 FEB 14 08:19:05	2019 FEB 14 08:48:33	3535.5	-81.5	-5.6	84.1	73.4	-1.3	-73.4	22.2	13.4	1	H2O 2SUBD 01	Science: orders #167, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0	&daysideMatch:MAWRTH VALLIS-ARAM CHAOS; &daysideMatch:MERIDIANI SULPHATES; 	
230	2019 FEB 14 08:48:33	2019 FEB 14 09:18:02	2019 FEB 14 09:47:31	3538.7	84.1	160.3	-110.3	-73.4	2.8	73.4	158.0	1.4	4	-	-	-		
230	2019 FEB 14 09:47:31	2019 FEB 14 10:17:00	2019 FEB 14 10:46:28	3537.0	-110.3	-34.6	55.3	73.4	-1.3	-73.4	21.9	13.4	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
231	2019 FEB 14 10:46:28	2019 FEB 14 11:15:57	2019 FEB 14 11:45:25	3536.7	55.3	131.3	-139.0	-73.4	2.8	73.4	158.2	1.4	8	-	-	-		
231	2019 FEB 14 11:45:25	2019 FEB 14 12:14:53	2019 FEB 14 12:44:22	3536.7	-139.0	-63.6	26.7	73.4	-1.4	-73.4	21.6	13.4	8	Limb 2SUBD 01	Science: orders #161, #162, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
232	2019 FEB 14 12:44:22	2019 FEB 14 13:13:49	2019 FEB 14 13:43:17	3535.1	26.7	102.4	-167.7	-73.4	2.9	73.4	158.5	1.4	1	-	-	-		
232	2019 FEB 14 13:43:17	2019 FEB 14 14:12:44	2019 FEB 14 14:42:12	3534.8	-167.7	-92.5	-2.0	73.4	-1.5	-73.5	21.4	13.4	1	HDO H2O 2SUBD 01	Science: orders #121, #169, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
233	2019 FEB 14 14:42:12	2019 FEB 14 15:11:39	2019 FEB 14 15:41:07	3534.9	-2.0	73.5	163.6	-73.5	3.0	73.5	158.8	1.4	4	-	-	-		
233	2019 FEB 14 15:41:07	2019 FEB 14 16:10:33	2019 FEB 14 16:40:00	3533.8	163.6	-121.4	-30.8	73.5	-1.5	-73.4	21.1	13.3	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
234	2019 FEB 14 16:40:00	2019 FEB 14 17:09:28	2019 FEB 14 17:38:56	3535.9	-30.8	44.6	134.8	-73.4	3.0	73.4	159.0	1.4	4	-	-	-		
234	2019 FEB 14 17:38:56	2019 FEB 14 18:08:24	2019 FEB 14 18:37:52	3535.9	134.8	-150.3	-59.7	73.4	-1.5	-73.4	20.8	13.3	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
235	2019 FEB 14 18:37:52	2019 FEB 14 19:07:21	2019 FEB 14 19:36:49	3537.1	-59.7	15.6	105.9	-73.4	3.0	73.4	159.3	1.3	1	-	-	-		
235	2019 FEB 14 19:36:49	2019 FEB 14 20:06:18	2019 FEB 14 20:35:46	3536.7	105.9	-179.3	-88.5	73.4	-1.6	-73.4	20.6	13.3	1	HDO CO 3SUBD 01	Science: orders #167, #121, #190, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
236	2019 FEB 14 20:35:46	2019 FEB 14 21:05:15	2019 FEB 14 21:34:44	3538.0	-88.5	-13.4	77.1	-73.4	3.1	73.3	159.6	1.3	1	-	-	-		
236	2019 FEB 14 21:34:44	2019 FEB 14 22:04:12	2019 FEB 14 22:33:40	3535.7	77.1	151.7	-117.2	73.3	-1.7	-73.4	20.3	13.3	1	AER H2Oi 3SUBD 01	Science: orders #169, #131, #127, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 78: NADIR: Full Frame (57:240;0:1047),Tint = 7000 ms,16 bit,Rhythm = 20148 ms, Binning=0		
237	2019 FEB 14 22:33:40	2019 FEB 14 23:03:09	2019 FEB 14 23:32:38	3538.6	-117.2	-42.3	48.4	-73.4	3.1	73.4	159.9	1.3	4	-	-	-		
237	2019 FEB 14 23:32:38	2019 FEB 15 00:02:05	2019 FEB 15 00:31:32	3533.8	48.4	122.8	-145.9	73.4	-1.7	-73.4	20.0	13.3	4	-		3x COP rows 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
238	2019 FEB 15 00:31:32	2019 FEB 15 01:01:01	2019 FEB 15 01:30:30	3538.2	-145.9	-71.3	19.7	-73.4	3.2	73.4	160.1	1.3	1	-	-	-		
238	2019 FEB 15 01:30:30	2019 FEB 15 01:59:57	2019 FEB 15 02:29:23	3532.6	19.7	93.8	-174.6	73.4	-1.8	-73.4	19.7	13.3	1	CH4 2SUBD 02	Science: orders #134, #136, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
239	2019 FEB 15 02:29:23	2019 FEB 15 02:58:51	2019 FEB 15 03:28:20	3536.6	-174.6	-100.2	-9.0	-73.4	3.3	73.4	160.4	1.3	4	-	-	-		
239	2019 FEB 15 03:28:20	2019 FEB 15 03:57:46	2019 FEB 15 04:27:11	3532.0	-9.0	64.9	156.7	73.4	-1.8	-73.4	19.5	13.2	4	-		3x COP rows 44: NADIR: Full Frame (47:240;0:1047),Tint = 5000 ms,16 bit,Rhythm = 8856 ms, Binning=0		
240	2019 FEB 15 04:27:11	2019 FEB 15 04:56:40	2019 FEB 15 05:26:09	3537.3	156.7	-129.1	-37.8	-73.4	3.3	73.4	160.6	1.3	3	-	-	-		
240	2019 FEB 15 05:26:09	2019 FEB 15 05:55:35	2019 FEB 15 06:25:02	3532.7	-37.8	36.0	127.8	73.4	-1.9	-73.3	19.2	13.2	3	CH4 3SUBD 01	Science: orders #168, #134, #136, with 205000us integration time (3 orders per 15 second(s) for detector lines 80 to 224)	COP row 17: NADIR: Full Frame (47:240;0:1047),Tint = 15000 ms,16 bit,Rhythm = 17070 ms, Binning=0		
241	2019 FEB 15 06:25:02	2019 FEB 15 06:54:31	2019 FEB 15 07:24:01	3539.2	127.8	-158.0	-66.6	-73.3	3.4	73.3	160.9	1.2	1	-	-	-		
241	2019 FEB 15 07:24:01	2019 FEB 15 07:53:28	2019 FEB 15 08:22:55	3534.5	-66.6	7.0	98.9	73.3	-1.9	-73.3	18.9	13.2	1	CO 2SUBD 02	Science: orders #167, #189, with 200000us integration time (2 orders per 15 second(s) for detector lines 80 to 224)	COP row 91: NADIR: Full Frame (57:240;0:1047),Tint = 20000 ms,16 bit,Rhythm = 30222 ms, Binning=0		
